Price,Close,High,Low,Open,Volume
Ticker,INTC,INTC,INTC,INTC,INTC
Date,,,,,
2010-01-04,13.519423484802246,13.616546771834457,13.42230143274393,13.461151241546373,47800900
2010-01-05,13.51295280456543,13.590649969776308,13.33813233037969,13.558276356767472,52357700
2010-01-06,13.46762752532959,13.551800892035848,13.383455393597462,13.474102494689621,40037400
2010-01-07,13.338128089904785,13.441725100566378,13.169782638836251,13.422300197952161,54041500
2010-01-08,13.487051963806152,13.525900543639539,13.208634465889693,13.29928279879971,48234700
2010-01-11,13.5647554397583,13.69425116603628,13.480582044451795,13.668352514770502,51086400
2010-01-12,13.344608306884766,13.532377499457533,13.195686464874463,13.5129538241763,69958400
2010-01-13,13.57122802734375,13.648926444511885,13.23453817954702,13.415832427981925,71446700
2010-01-14,13.907909393310547,13.953232923753848,13.62949200918904,13.668341808117795,150821600
2010-01-15,13.46762752532959,13.856117042112471,13.448203852223632,13.849642072752442,198078600
2010-01-19,13.629499435424805,13.707197840643868,13.50000374002537,13.532377355131665,82573500
2010-01-20,13.64892292022705,13.687771501292815,13.500002330329856,13.590649431141344,65670100
2010-01-21,13.49352741241455,13.79784356270869,13.389930372528283,13.694246522822425,73633300
2010-01-22,12.89136791229248,13.461152825362603,12.82661945831078,13.448202887571455,116302400
2010-01-25,13.156840324401855,13.32518587297869,13.040293311158319,13.105041789068562,73785600
2010-01-26,12.949645042419434,13.195687754836671,12.91727142380314,13.066192045397111,65298900
2010-01-27,13.105040550231934,13.163314051345033,12.833097956695601,12.949644958921798,74926200
2010-01-28,12.897846221923828,13.202162428994036,12.74245063310238,13.143888928814198,76974600
2010-01-29,12.561156272888184,13.098566528205852,12.496407796409358,13.033818051727026,96053900
2010-02-01,12.697121620178223,12.787768699310826,12.587049637671278,12.60647330607179,50338300
2010-02-02,12.89136791229248,12.975541272960905,12.664748940843548,12.742447332616397,63332500
2010-02-03,12.844375610351562,12.974907133878691,12.707316079067427,12.909641994541495,45582300
2010-02-04,12.413619041442871,12.779109044929315,12.367932946613656,12.77258228211761,90931100
2010-02-05,12.70732307434082,12.77911626095656,12.400572518093117,12.46583893821166,88711700
2010-02-08,12.628999710083008,12.916171105819588,12.596365889628304,12.713845153559312,62563200
2010-02-09,12.824792861938477,12.981431407040562,12.68773460179384,12.818266100285994,69454100
2010-02-10,12.850903511047363,12.968382764020058,12.69426492203472,12.785637121078883,56250600
2010-02-11,13.092386245727539,13.183759680622213,12.759528810049797,12.811741667909871,58837300
2010-02-12,13.333877563476562,13.497042974199765,12.916174510378221,13.027125794610837,91108900
2010-02-16,13.523143768310547,13.607990447481194,13.412191280447042,13.457878624151991,69083400
2010-02-17,13.483985900878906,13.614518693113094,13.399140457323758,13.614518693113094,47296700
2010-02-18,13.60146427154541,13.607991035213724,13.412191859722956,13.470931487884899,42613600
2010-02-19,13.588414192199707,13.68631318236002,13.431775558972568,13.523147783808433,40760000
2010-02-22,13.621044158935547,13.679782540504085,13.477457852193114,13.673257021882018,38730600
2010-02-23,13.307768821716309,13.673260191931057,13.242503661541585,13.6014670219151,62245300
2010-02-24,13.510090827941895,13.58188273198791,13.379558056280974,13.392611582417619,51070100
2010-02-25,13.464408874511719,13.48398917155213,13.196817705892451,13.294717946241235,48789400
2010-02-26,13.399138450622559,13.497037407710032,13.333872064279984,13.444824547606528,47795300
2010-03-01,13.621044158935547,13.666730258407103,13.457878806621215,13.497038142617857,51203300
2010-03-02,13.510090827941895,13.764628363342647,13.431770915974788,13.699361977512186,59399000
2010-03-03,13.39261531829834,13.588413285554953,13.340402444039702,13.549253941074253,49909900
2010-03-04,13.399138450622559,13.451351310726064,13.222919580953441,13.444824547606528,62750100
2010-03-05,13.56883430480957,13.601466884567408,13.346929276867534,13.483987605674198,45879700
2010-03-08,13.555781364440918,13.627573292000669,13.510095252852027,13.581887180411778,35742100
2010-03-09,13.666729927062988,13.836422038738121,13.483984288754506,13.497037815387857,83168700
2010-03-10,13.829895973205566,13.895162364812512,13.647150325676694,13.673257380260624,58435600
2010-03-11,13.869060516357422,13.882114048549386,13.699368332421942,13.797267334154972,53778700
2010-03-12,13.882109642028809,13.94737603741813,13.823370010663714,13.908215453272765,39584500
2010-03-15,13.816844940185547,13.914743922842641,13.73852500714801,13.810318175361326,34378000
2010-03-16,14.365080833435059,14.384661128039316,13.836425327651238,13.856004377402382,123060900
2010-03-17,14.515190124511719,14.5869832805143,14.299811901356867,14.397710867363092,77805900
2010-03-18,14.48908805847168,14.58698704977489,14.365082005565899,14.482561293071038,54458500
2010-03-19,14.352021217346191,14.61308547709288,14.234541989247033,14.521713297394685,77998500
2010-03-22,14.515190124511719,14.554349461943628,14.25412580021082,14.273706091353223,47405700
2010-03-23,14.7958345413208,14.848047405480022,14.593509848310427,14.61308889433709,64740900
2010-03-24,14.639195442199707,14.795834029256316,14.567402289645617,14.70446183135317,54729000
2010-03-25,14.586977005004883,14.83498769518005,14.56086996137994,14.808881896407465,52428700
2010-03-26,14.515190124511719,14.743621875094838,14.404237631077224,14.639196145374479,45700500
2010-03-29,14.573934555053711,14.678360319181328,14.52824843885454,14.632674202982157,34467900
2010-03-30,14.580459594726562,14.710992406858859,14.47603384296199,14.61961894042499,37886300
2010-03-31,14.547826766967773,14.684885097010365,14.489087126991482,14.567405817057782,45983800
2010-04-01,14.613089561462402,14.7762549250155,14.489084781456162,14.619616325386879,45491000
2010-04-05,14.743617057800293,14.78277638243738,14.580451752817867,14.67182392525523,34942900
2010-04-06,14.619617462158203,14.67183033276097,14.528245249816617,14.639197755454127,47056500
2010-04-07,14.652250289916992,14.802362127105711,14.5217174998424,14.639196761938942,62539800
2010-04-08,14.560873985290527,14.62614036753695,14.462975034347245,14.606560079407213,40824500
2010-04-09,14.717517852783203,14.73057138290115,14.593513051222141,14.619618866604888,45528700
2010-04-12,14.710984230041504,14.834988963303068,14.645717860252411,14.80888316229891,49353000
2010-04-13,14.861104965209961,14.893737547344314,14.66530573784421,14.78278502529302,122395600
2010-04-14,15.350600242614746,15.46155275798942,15.187434852055116,15.383232822785416,159980600
2010-04-15,15.80745792388916,15.905358125213382,15.533340098857426,15.552920388092826,110819600
2010-04-16,15.61165714263916,15.768295693185065,15.513758204154536,15.70302931924447,102974900
2010-04-19,15.663869857788086,15.68997690508028,15.363646283043028,15.605130246233177,71310800
2010-04-20,15.742195129394531,15.827040572356399,15.598608809970354,15.794407996952517,65991400
2010-04-21,15.533341407775879,15.748719628103052,15.36365053284782,15.729140582070594,73899300
2010-04-22,15.657350540161133,15.703036649791137,15.22006724893332,15.370179107675659,73666100
2010-04-23,15.689977645874023,15.703029925283847,15.487651754364398,15.631238031545758,56963700
2010-04-26,15.546392440795898,15.748717101405553,15.539865678214595,15.71608453335172,57727600
2010-04-27,15.239648818969727,15.585558675030235,15.207014991608112,15.48765968265185,78937600
2010-04-28,15.180906295776367,15.311437845910092,14.952474526976108,15.278805269589908,109052100
2010-04-29,15.331013679504395,15.344067204176975,15.20700768482014,15.226587971829009,59059400
2010-04-30,14.90678596496582,15.311435321987231,14.887205675489513,15.304909803681248,81864000
2010-05-03,15.180906295776367,15.298385562293813,14.945947762741474,14.998160631765561,55449900
2010-05-04,14.724040985107422,14.97857978019467,14.619615259634188,14.965526253297304,90704300
2010-05-05,14.571557998657227,14.709582979646301,14.394096234271657,14.525549671660869,96854100
2010-05-06,14.1377592086792,14.709578608024426,13.079562987722664,14.558408077497068,160695900
