Price,Close,High,Low,Open,Volume
Ticker,CSCO,CSCO,CSCO,CSCO,CSCO
Date,,,,,
2010-01-04,16.25533676147461,16.354093110626522,15.807639972513817,15.873477957200128,59853700
2010-01-05,16.182918548583984,16.281674920289785,16.051242549139317,16.19608639967953,45124500
2010-01-06,16.07756805419922,16.288248515083154,16.024897938978235,16.156573854907993,35715700
2010-01-07,16.149993896484375,16.176328332679613,15.912977691952687,15.998566179280846,31531200
2010-01-08,16.2355899810791,16.26192568535275,15.965655291051656,16.05124381843003,39115900
2010-01-11,16.18950080871582,16.387013531809266,16.070992672557647,16.222419177312972,35852900
2010-01-12,15.93272876739502,16.130241425404147,15.853722950738455,16.090739144953293,35780400
2010-01-13,16.222414016723633,16.261917553379877,15.932728949107045,15.985399075560503,43683900
2010-01-14,16.4265193939209,16.512107917777698,16.143416863404994,16.182919162434636,52302100
2010-01-15,16.064409255981445,16.5252739654554,15.998571260948694,16.45943597042265,51648100
2010-01-19,16.360671997070312,16.380422507366266,16.130239749497967,16.15657543756554,37607500
2010-01-20,16.07099151611328,16.281672073787437,15.88006273162927,16.209251416933935,42125400
2010-01-21,15.787880897521973,16.228993558397068,15.708876357046913,16.136821175924656,54767500
2010-01-22,15.1229248046875,15.75496761033522,15.057088085056535,15.695713558063405,70424300
2010-01-25,15.136088371276855,15.261180363565554,14.971494107227624,15.208510249299984,51288800
2010-01-26,15.076836585998535,15.274350485789597,14.905658375148187,15.010998619401514,55312800
2010-01-27,15.241433143615723,15.313855043229418,14.984666416992555,15.07025490728196,51802900
2010-01-28,14.826654434204102,15.287517707970396,14.71473026307782,15.261183273693232,63620000
2010-01-29,14.793743133544922,15.228272217174695,14.773992610678901,15.109765312712003,73431900
2010-02-01,14.964916229248047,15.103176119875188,14.734483915372865,14.912246093712726,54386100
2010-02-02,15.155847549438477,15.215101613944293,14.820074935823909,15.017587647006506,54108900
2010-02-03,15.188764572143555,15.307272690669551,15.043922013809048,15.248018631406552,80035500
2010-02-04,15.248022079467773,15.649632737343868,15.208519782944746,15.412616446694976,126098600
2010-02-05,15.603537559509277,15.722044381059229,15.248013327595485,15.340185718496997,99148600
2010-02-08,15.471861839294434,15.73521242796128,15.458693995922427,15.656207879238556,69909000
2010-02-09,15.7286376953125,15.80105962041446,15.524541026826991,15.669383621275514,60331600
2010-02-10,15.643047332763672,15.801057759669739,15.550874897673943,15.708885324580011,50574100
2010-02-11,15.754972457885742,15.794474752969528,15.498205656208167,15.583794171515587,42458500
2010-02-12,15.643047332763672,15.66938177603706,15.478452981100444,15.616711633735036,56455000
2010-02-16,15.801053047180176,15.801053047180176,15.669377102818391,15.774717356005869,46758200
2010-02-17,15.847139358520508,15.860307204197017,15.629874927877598,15.794469231569344,48505500
2010-02-18,15.985403060913086,16.03807320049784,15.735218956069112,15.83397531082113,41154700
2010-02-19,16.03807258605957,16.051239178634944,15.840558628367354,15.886644841768998,38781900
2010-02-22,15.998566627502441,16.10390688674446,15.899810291432416,16.057820680295446,31374800
2010-02-23,15.833969116210938,15.952477197852367,15.689126602957353,15.906391000715075,36286000
2010-02-24,16.024900436401367,16.097322327024887,15.860306143715038,15.860306143715038,33182100
2010-02-25,16.018320083618164,16.057822371054456,15.71546712034812,15.801055619085936,37112100
2010-02-26,16.018320083618164,16.103908582355977,15.939314252990501,16.03807185521385,30719800
2010-03-01,16.196081161499023,16.228999522835945,16.01173507304928,16.018318996467663,41777800
2010-03-02,16.202661514282227,16.29483391031726,16.090737352344807,16.23557986836482,51403800
2010-03-03,16.35409164428711,16.413345699616446,16.19608124866054,16.261919227443695,50693400
2010-03-04,16.4265193939209,16.446269915558,16.23558931305931,16.35409746590368,40262000
2010-03-05,16.597692489624023,16.61744426231355,16.40676370997917,16.439682075373238,57057100
2010-03-08,17.203393936157227,17.354821631150738,16.63060653355669,16.663524887911308,116178200
2010-03-09,17.203393936157227,17.433826183903705,16.920292823745257,17.335069865085135,160887600
2010-03-10,17.032222747802734,17.157313541266348,16.953216912571108,17.019054899304937,69660800
2010-03-11,17.098054885864258,17.104638808344568,16.93346059112094,16.97954804848311,37340500
2010-03-12,17.038803100585938,17.137560695142305,16.972966378554997,17.117808925080034,31167200
2010-03-15,17.170480728149414,17.17706465214462,16.94663233533283,16.959800183323242,36759300
2010-03-16,17.216564178466797,17.341656202798145,17.12439176883049,17.137559614708504,53887500
