Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2012-05-18,38.05066680908203,44.788909937520984,37.821746169462166,41.85274730447847,573576400
2012-05-21,33.87036895751953,36.4880330695126,32.84520175411063,36.35864181767943,168192700
2012-05-22,30.854583740234375,33.432434598145434,30.794865722612162,32.45703208390923,101786600
2012-05-23,31.849891662597656,32.347546219825745,31.212894436834176,31.222847755786916,73600000
2012-05-24,32.875057220458984,33.05421315600395,31.620969468447022,32.79543446955165,50237200
2012-05-25,31.76031494140625,32.795437372445,30.96406837783918,32.74567267412264,37149800
2012-05-29,28.704713821411133,31.541345059558342,28.515604565960945,31.33232916702889,78063400
2012-05-30,28.057764053344727,29.411383138084013,27.72931212636516,28.5653719220225,57267900
2012-05-31,29.461151123046875,29.530822459574104,26.704144330973566,28.416075379933826,111639200
2012-06-01,27.589967727661133,29.013260052612164,27.261515798703314,28.754479457311845,41855500
2012-06-04,26.773815155029297,27.520297000792574,26.315973867527205,27.07240903237551,35230300
2012-06-05,25.748645782470703,27.62977926660033,25.629207861992015,26.5747522123775,42473400
2012-06-06,26.684236526489258,27.042548411146505,25.400288770469885,25.94770801789494,61489200
2012-06-07,26.186580657958984,27.221702984512497,26.02733136132019,26.873344436214627,26159500
2012-06-08,26.972877502441406,27.629781369057195,26.315973635825614,26.425456347993922,38034000
2012-06-11,26.88330078125,27.9383279648641,26.71409814722119,27.05250341527881,28219600
2012-06-12,27.271469116210938,27.639734320612682,26.833532578155165,27.351093768730035,15816800
2012-06-13,27.14208221435547,27.968188770606915,26.972879575200277,27.530252193075537,17102800
2012-06-14,28.157297134399414,28.187155194314418,27.251564049478958,27.520297979123438,16855000
2012-06-15,29.869226455688477,29.958804426971096,28.21701349398907,28.376262798846742,43563800
2012-06-18,31.262659072875977,31.929518152612467,29.272040847804465,29.81946010033854,42978900
2012-06-19,31.76031494140625,32.02904886851072,30.55599177671086,31.392051617657064,30849000
2012-06-20,31.451766967773438,31.780218884687724,31.003877127253325,31.77026556618712,15553600
2012-06-21,31.690641403198242,32.347545247113665,31.36218948124053,31.52143878289267,21875300
2012-06-22,32.89496612548828,33.29309129788391,31.909612208853794,32.2579688870977,74834000
2012-06-25,31.909610748291016,32.86510656214205,31.402000986880683,32.70585725983355,24352900
2012-06-26,32.94472885131836,33.28313408856248,32.34754492526535,32.536652282594815,24858700
2012-06-27,32.07881164550781,32.74567071285658,31.75035972040847,32.3077322815222,28568000
2012-06-28,31.212890625,32.03899511477414,30.755047501094896,31.81007450202221,17713300
2012-06-29,30.954113006591797,31.839937487140357,30.61570776490779,31.770266154746842,19526900
2012-07-02,30.625661849975586,31.581157686828185,30.406692630229095,31.103409768401885,14122000
2012-07-03,31.053646087646484,31.292520054671268,30.655520910870305,30.765005524323907,8763600
2012-07-05,31.322376251220703,31.481625553099565,30.874488301586936,31.173080268009446,10032100
2012-07-06,31.58115577697754,31.75035839182128,31.11336120577489,31.292517138950778,10945600
2012-07-09,32.01909255981445,32.7257649204055,31.83993851291714,31.949421225176362,17785200
2012-07-10,31.322376251220703,32.32763865583191,31.013830966130584,32.2778739608953,14269500
2012-07-11,30.824724197387695,31.411956757386374,30.406694271598834,31.33233210001714,13030300
2012-07-12,30.66547203063965,31.25270453602339,30.45645803638513,30.55598932344026,11300700
2012-07-13,30.575895309448242,30.924253879151504,30.416646003024148,30.89439582069791,8108300
2012-07-16,28.117483139038086,30.356928698784483,28.07766986229875,30.356928698784483,24672100
2012-07-17,27.958232879638672,28.45588743157471,27.022641790446514,28.346402822660313,30438600
2012-07-18,28.97344970703125,29.152605656186616,28.017951944336485,28.177201255052022,16841800
2012-07-19,28.863964080810547,29.36161863392797,28.495698876207012,29.272040662494717,13685100
2012-07-20,28.625089645385742,29.33175818778588,28.585276370568106,28.86396359908726,11869100
2012-07-23,28.615135192871094,28.8639624554178,27.87860672354101,27.988091326549995,12390700
2012-07-24,28.316543579101562,29.31185264130687,27.96818502764943,28.684806869012753,11539800
2012-07-25,29.202369689941406,29.35166567804265,27.94827997276829,28.25682526796439,17230200
2012-07-26,26.724050521850586,28.09757628603977,26.60461259094646,27.619828359226272,64597400
2012-07-27,23.598777770996094,24.42488614370399,22.175487357404165,23.081218483508778,123102300
2012-07-30,23.041406631469727,23.927233073135426,22.92197059559672,23.887419795576715,29285900
2012-07-31,21.608158111572266,23.260372846487297,21.50862872737851,23.260372846487297,56179400
2012-08-01,20.782052993774414,21.478770117136413,20.742241617285938,21.39914546575802,44604400
2012-08-02,19.945995330810547,20.74224185366864,19.72702611322348,20.67257052021874,56374500
2012-08-03,20.99106788635254,22.05604825951179,19.806649592636496,20.264492739969302,80647000
2012-08-06,21.817174911499023,22.046095542204746,21.200082452203823,21.289660420462823,27778900
2012-08-07,20.622804641723633,22.344690892062186,20.40383731493908,22.095863607733662,36782900
2012-08-08,20.622804641723633,21.05078787451294,20.12515007306658,20.61285132254231,29537400
2012-08-09,20.91144561767578,21.070694930933538,20.513322334531388,20.652665009031537,15610700
2012-08-10,21.707691192626953,21.717644511551214,21.030880692989,21.309567927663885,25794700
2012-08-13,21.498676300048828,22.344689389558425,21.299613726610783,22.04609552940136,24973100
2012-08-14,20.28439712524414,21.49867535257916,20.155007787092714,21.309566105987404,39308800
2012-08-15,21.100553512573242,21.309567510688414,20.304305099826244,20.54317905412991,47861100
2012-08-16,19.776790618896484,20.38392781655917,19.597634695572616,20.344116443821232,157565300
2012-08-17,18.96063804626465,19.9858071270537,18.910873349442504,19.9161357921421,129293400
2012-08-20,19.9161376953125,20.03557373845946,18.66204785185935,18.960639858128427,101186600
2012-08-21,19.07012367248535,19.88627689358312,19.000452333865045,19.488153602608794,70640600
2012-08-22,19.34880828857422,19.43838625413624,18.871058506109648,19.269183641230345,49892200
2012-08-23,19.34880828857422,19.63744692329525,19.269183641230345,19.40852629948179,32813700
2012-08-24,19.31894874572754,19.58768264814201,19.159699447645195,19.428433350059667,29622200
2012-08-27,19.060169219970703,19.438387747716128,19.010404523457535,19.398574471784407,20704000
2012-08-28,19.249279022216797,19.2890904008605,18.861109063033396,19.01040505514997,25417000
2012-08-29,19.010404586791992,19.28908992563657,18.98054462974372,19.229371909941516,16124700
2012-08-30,19.000450134277344,19.35876200387505,18.970590179010408,19.179606069076197,30647500
2012-08-31,17.97528076171875,18.612279839325655,17.945422705444326,18.592373202875145,58764200
2012-09-04,17.64682960510254,18.184297421737828,17.467673666224112,17.99518816421044,46622400
2012-09-05,18.492843627929688,18.662046256592184,18.094720354136022,18.184298328039787,60781800
2012-09-06,18.871057510375977,19.16965134596116,18.632183580948574,18.6520902163345,46066500
2012-09-07,18.890966415405273,19.32890295450508,18.691905732833703,19.01040434366939,36371700
2012-09-10,18.721765518188477,19.109937397054754,18.462984898411506,18.97059281815845,24797800
2012-09-11,19.338855743408203,19.488151725845757,18.76157655248862,18.831247884399385,50508200
2012-09-12,20.83182144165039,21.06074209743957,20.184870854314994,20.662618805110217,121584000
2012-09-13,20.612850189208984,21.37923863841973,20.513320799671106,20.86167745985652,65041600
2012-09-14,21.89680290222168,21.976427564111873,20.801962377430257,21.030883043064353,72819800
2012-09-17,21.419052124023438,22.643281852056752,21.39914548655913,22.563657200600964,50667600
2012-09-18,21.767412185668945,21.87689490246237,21.2697576051849,21.498678256591184,36760500
2012-09-19,23.18075180053711,23.260376459300243,21.66788138563594,21.88684872263416,78782800
2012-09-20,22.484031677246094,23.13098218253674,22.43426698391657,22.91201487412492,57248900
2012-09-21,22.752765655517578,23.130982261964242,22.49398507283244,22.86224836089875,51218100
2012-09-24,20.692476272583008,21.87689268736013,20.26449307295708,21.677832014362952,79106500
2012-09-25,20.18486976623535,21.11050565910344,20.12514985180399,21.100554238433045,46291700
