Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2010-01-04,6.4403300285339355,6.455075825369143,6.391277552762015,6.422875746236436,493729600
2010-01-05,6.451464653015137,6.487877930287253,6.417458516486256,6.458085394989272,601904800
2010-01-06,6.34884786605835,6.4770467400542,6.342227121682705,6.45146699312308,552160000
2010-01-07,6.337108135223389,6.379841611717165,6.291065091462022,6.37231804159629,477131200
2010-01-08,6.379240036010742,6.3798423234804025,6.291367539745052,6.328682844536467,447610800
2010-01-11,6.322966575622559,6.409936656739424,6.2730108613843925,6.403917799170273,462229600
2010-01-12,6.251041889190674,6.31273437428661,6.21192052125898,6.295279285939875,594459600
2010-01-13,6.339217185974121,6.347643587767648,6.142104795898216,6.255557866431915,605892000
2010-01-14,6.3025031089782715,6.333499826858838,6.290164851483697,6.322967226820972,432894000
2010-01-15,6.197175979614258,6.3678070063030505,6.195370322018221,6.34764382981397,594067600
2010-01-19,6.471325874328613,6.475840016443479,6.236596511247585,6.269398071903876,730007600
2010-01-20,6.371717929840088,6.486674891699071,6.3046088752892695,6.467414949835066,612152800
2010-01-21,6.261577129364014,6.419268046271053,6.235696835072973,6.3822532628259205,608154400
2010-01-22,5.9510111808776855,6.244423753885278,5.933256348765429,6.222756663059833,881767600
2010-01-25,6.1111063957214355,6.160158471211207,6.024436867223018,6.094253998563211,1065699600
2010-01-26,6.197475433349609,6.431302812541222,6.096361043026214,6.197776376209968,1867110000
2010-01-27,6.255856990814209,6.337109150378845,6.0045749318299,6.224860278743567,1722568400
2010-01-28,5.997352600097656,6.184234090635702,5.9795977756648,6.1670811518983895,1173502400
2010-01-29,5.779775142669678,6.084924306941415,5.725305702042526,6.051219517418605,1245952400
2010-02-01,5.860126972198486,5.898345917430051,5.756905966858612,5.789106054008692,749876400
2010-02-02,5.894130706787109,5.907974075653729,5.819498900991906,5.895635822587143,698342400
2010-02-03,5.995546817779541,6.024737871610872,5.850796525367367,5.873366836685999,615328000
2010-02-04,5.779475212097168,5.969666257497655,5.765029956382149,5.920312437390329,757652000
2010-02-05,5.882095813751221,5.898346732817755,5.743364330138204,5.796931370882662,850306800
2010-02-08,5.841768741607666,5.9549208411804475,5.838157427448201,5.889015964941626,478270800
2010-02-09,5.904064178466797,5.943486495831083,5.8607292013274135,5.910985463873022,632886800
2010-02-10,5.871863842010498,5.916402993800595,5.8459835536495115,5.895035644004947,370361600
2010-02-11,5.978695869445801,6.011197302410529,5.8399644002403965,5.86464131743013,550345600
2010-02-12,6.030155658721924,6.068073658294349,5.8832987465475535,5.961842829839377,655468800
2010-02-16,6.12103796005249,6.1297649012161175,6.064461907644149,6.077101105995172,543737600
2010-02-17,6.095459461212158,6.148423804805962,6.044600512554113,6.144812489981041,436396800
2010-02-18,6.106895446777344,6.1357855681199585,6.046407119341141,6.067773265157536,422825200
2010-02-19,6.068977355957031,6.115020822990314,6.052124952817479,6.074695673709269,415469600
2010-02-22,6.0313591957092285,6.093954111565596,5.994344425549897,6.089139427109654,390563600
2010-02-23,5.930243968963623,6.058743752775308,5.889617889778194,6.018719157494267,575094800
2010-02-24,6.038581848144531,6.062054588549697,5.953717163709801,5.96545393570527,460566400
2010-02-25,6.0789079666137695,6.104788254160533,5.925129750555074,5.939875551849339,665126000
2010-02-26,6.157752990722656,6.174304449505536,6.07890795476254,6.0903433839128915,507460800
2010-03-01,6.289261817932129,6.304609101247995,6.18273004722626,6.191757931846104,550093600
2010-03-02,6.2850494384765625,6.34463452941129,6.25164517617949,6.317550068428545,566546400
2010-03-03,6.299491882324219,6.3157427958339145,6.257662434350281,6.2877559150418,372052800
2010-03-04,6.34102201461792,6.347341815136955,6.2784271005699805,6.297988789683704,366041200
2010-03-05,6.58899450302124,6.611564820029536,6.458989975276706,6.468319205714553,899620400
2010-03-08,6.592906475067139,6.623300503022702,6.567928615803125,6.620893361581227,429889600
2010-03-09,6.71147346496582,6.771058537736468,6.55709341034256,6.5697326073252995,920259200
2010-03-10,6.7662458419799805,6.785506189773089,6.71689280793202,6.73585181099789,596218000
2010-03-11,6.786105632781982,6.786105632781982,6.720502097923959,6.738257726756623,405700400
2010-03-12,6.819211483001709,6.853216831629395,6.793631733550743,6.842382885220188,416323600
2010-03-15,6.736151218414307,6.7861057251506125,6.6281147386043004,6.7824952143483666,493502800
2010-03-16,6.7545084953308105,6.770458066754067,6.6961271816734635,6.746383439070202,446908000
2010-03-17,6.744576930999756,6.814694606763891,6.718997592087978,6.768049669941151,450956800
2010-03-18,6.760524749755859,6.771057345087467,6.699133629037832,6.743972495339101,342109600
2010-03-19,6.688301086425781,6.778280980574283,6.657605320601596,6.764738955477245,559445600
2010-03-22,6.763535499572754,6.801152952005805,6.625105010364175,6.634735181046002,456419600
2010-03-23,6.872172832489014,6.884812431108806,6.743973600102344,6.790317991455937,602431200
2010-03-24,6.902568340301514,6.927546195400415,6.846593773021356,6.850506431917748,597780400
2010-03-25,6.820713996887207,6.950718908748306,6.808676281829943,6.949213792573256,542284400
2010-03-26,6.94861364364624,6.980211444536653,6.877893263565323,6.889930980239324,640875200
2010-03-29,6.993451118469238,7.037989860139587,6.970279722599785,7.011809035536611,540744400
2010-03-30,7.097573280334473,7.146626555414514,7.049423235455928,7.120143588759241,527310000
2010-03-31,7.071994781494141,7.120446179447473,7.055744670879282,7.086741383209761,430659600
2010-04-01,7.101187705993652,7.184245545236783,7.0042864917503636,7.144522685016904,603145200
2010-04-05,7.177022457122803,7.177624342886602,7.0650741158136245,7.071394318126411,684507600
2010-04-06,7.208621025085449,7.229686223136631,7.132183140602867,7.168295482680461,447017200
2010-04-07,7.240518569946289,7.28024221782921,7.182136467585722,7.208919976252761,628502000
2010-04-08,7.220958709716797,7.26880741855395,7.163479829465151,7.23570450790237,572989200
2010-04-09,7.276327610015869,7.279337840936559,7.236303431834676,7.265494475194244,334182800
2010-04-12,7.291378498077393,7.314851239783849,7.276933239435994,7.288669610289222,333026400
2010-04-13,7.295591354370117,7.306726643733684,7.255867694190481,7.278438814031997,306210800
2010-04-14,7.393694877624512,7.39730619140972,7.344943748695448,7.381356623984528,404076400
2010-04-15,7.490900039672852,7.494210010017059,7.388280512385666,7.396405569474833,376784800
2010-04-16,7.445159435272217,7.557709706143932,7.35939268951941,7.4803685607773165,750545600
2010-04-19,7.435224533081055,7.459901041524324,7.27572804772452,7.434020761762571,566924400
2010-04-20,7.360592842102051,7.500828996338534,7.311540362762956,7.479462455708358,738326400
2010-04-21,7.800863742828369,7.831860460868237,7.6958366758547205,7.788224140566449,982391200
2010-04-22,8.019041061401367,8.027467461786438,7.709979563470833,7.7713711055477255,793424800
2010-04-23,8.150248527526855,8.190874607669185,8.034990226339765,8.064782363676516,796955600
2010-04-26,8.110224723815918,8.199301402640431,8.070801609611443,8.181847519754086,479068800
2010-04-27,7.885727882385254,8.060270767208896,7.839986163318328,8.043117421662314,709343600
2010-04-28,7.872488498687744,7.94471240446134,7.716302705325018,7.922142885924259,758402400
2010-04-29,8.084343910217285,8.125270530709297,7.8848232200794355,7.915217242597978,558840800
2010-04-30,7.857137203216553,8.14242379034776,7.854429119382167,8.104505795152113,542463600
2010-05-03,8.015430450439453,8.061474311934688,7.911005274038108,7.939895792179695,454342000
2010-05-04,7.784610271453857,7.923342095354616,7.726530317652321,7.9113051864499555,723819600
2010-05-05,7.703660488128662,7.768362002706622,7.4851807762084155,7.614583805364337,883103200
2010-05-06,7.410548686981201,7.771671275360823,5.996149002978809,7.6386577471224,1285860800
2010-05-07,7.097875595092773,7.420178587065085,6.7773790639748865,7.334111334684138,1676018400
2010-05-10,7.643472671508789,7.663334901708025,7.479161875971379,7.530923248056316,984306400
2010-05-11,7.719612121582031,7.821027077315443,7.5384484940901055,7.578773239885835,848906800
2010-05-12,7.887230396270752,7.9185276476788005,7.785213587254537,7.801462893253,654379600
2010-05-13,7.774982452392578,7.974803697985052,7.715998453037095,7.9212366703282555,599712400
2010-05-14,7.6383585929870605,7.718407808605986,7.508354456031485,7.678684143739345,759362800
2010-05-17,7.650393486022949,7.709377477452184,7.45448412230176,7.6648387419449655,762834800
2010-05-18,7.594420433044434,7.780699643481458,7.531223236091717,7.733452819886079,782678400
2010-05-19,7.473448276519775,7.611276974218713,7.368421968321999,7.508356865503605,1025726800
2010-05-20,7.1550517082214355,7.338321423560566,7.108405983685489,7.279036103503302,1282915200
2010-05-21,7.292282581329346,7.357886531492768,6.96215502466848,7.00639242905237,1223891200
2010-05-24,7.425894260406494,7.550482170321971,7.410847923814277,7.441543286191415,754238800
2010-05-25,7.379552364349365,7.425895959529735,7.136998034283251,7.202902514377713,1048006400
2010-05-26,7.346148490905762,7.587499865670888,7.335314546933092,7.525807778983023,850654000
2010-05-27,7.624213218688965,7.640464134494157,7.4966166496729185,7.541455934201123,666282400
2010-05-28,7.730442523956299,7.806278508922395,7.624211715362882,7.805977967889278,815614800
2010-06-01,7.8493123054504395,8.00309047685467,7.793037201103049,7.815005626101606,876472800
2010-06-02,7.943204879760742,7.968783815223609,7.834265181231184,7.9609593015544835,688548000
2010-06-03,7.918227672576904,7.99135477810353,7.836673363440892,7.9802194905651245,650106800
2010-06-04,7.702757358551025,7.881512593538934,7.662733164073048,7.770467492201204,758304400
2010-06-07,7.551689624786377,7.798757760118707,7.539952447930219,7.772877469975652,886942000
2010-06-08,7.503233432769775,7.6377520189381904,7.392488920197177,7.620899226257729,1000770400
2010-06-09,7.31876277923584,7.580578259281095,7.297397040464219,7.567637313847886,854630000
