Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2020-04-27,166.59695434570312,169.3249048560136,165.87907032634968,169.02818179820954,33194400
2020-04-28,162.5385284423828,168.1475967515049,162.13651510211812,168.0710206954465,34392700
2020-04-29,169.8321990966797,170.07149375669667,164.51986932861183,165.8024852010101,51286600
2020-04-30,171.5360107421875,172.67504118966917,168.6836075425225,172.2921755306454,53875900
2020-05-01,167.09469604492188,170.99040583781405,166.55866369356815,168.27202178019542,39370500
2020-05-04,171.18182373046875,171.3349758174979,166.35764983214517,167.01810542774493,30372900
2020-05-05,173.01962280273438,175.78586876142296,172.19644850678958,172.88561836411026,36839200
2020-05-06,174.72335815429688,176.31227798041704,173.8523368134537,174.28306422031196,32139300
2020-05-07,175.73802185058594,176.64733872911614,174.76169544991922,176.2836061355487,28316000
2020-05-08,176.77178955078125,177.07809380470667,175.5083210168157,177.05894613748865,30877800
2020-05-11,178.7435302734375,179.48054725173307,175.02010624423164,175.30724812908147,30892700
2020-05-12,174.69468688964844,179.0307054211164,174.4936875329091,178.80099187055717,32038200
2020-05-13,172.05282592773438,176.16869617281262,168.98027668507598,174.73292850164933,44711500
2020-05-14,172.7994842529297,172.95263636326058,168.1571613205752,169.93751443835154,41873900
2020-05-15,175.31686401367188,179.04985531053515,169.42063938623613,171.3924252817787,46610400
2020-05-18,176.99192810058594,178.22668227519873,176.08261119923372,177.79595475407282,35264500
2020-05-19,175.7667694091797,178.60959196444483,175.6327649448577,177.10681405239944,26799100
2020-05-20,178.20474243164062,178.38711523926915,176.5538086361456,177.38886870679679,31261300
2020-05-21,176.06431579589844,179.1742180643741,175.92993811648662,177.95521112866575,29119500
2020-05-22,176.14108276367188,177.0529468789474,175.21003230096608,175.83394009805284,20826900
2020-05-26,174.2790069580078,179.0110342377732,173.82787878314946,178.85745557270067,36073600
2020-05-27,174.5093536376953,174.6821332908131,169.508571208277,172.9640031638953,39517100
2020-05-28,174.11575317382812,176.7553250444935,173.13672251605504,173.48226705587552,33810200
2020-05-29,175.8915252685547,176.87057087435878,173.1655700836778,175.39240196907681,42130400
2020-06-01,175.48837280273438,175.65154461123888,174.17339051615602,175.21000969417707,22622400
2020-06-02,177.48486328125,177.5712457776536,174.0678189491154,176.85136234882526,30794600
2020-06-03,177.9167938232422,178.47350544307963,176.2082716243914,177.39848418880933,27311000
2020-06-04,175.57473754882812,178.3774814657733,174.97963870194747,176.8993275200795,28761800
2020-06-05,179.68289184570312,180.19160827140416,174.70129642604095,175.28680217113944,39893600
2020-06-08,180.79632568359375,180.97869849717333,177.0337366873354,178.47350355740667,33211600
2020-06-09,182.1785125732422,183.04236687645738,179.7404990263667,180.45078932074512,29783900
2020-06-10,188.93577575683594,190.54832202944823,183.3398809229258,183.45507221486773,43872300
2020-06-11,178.79026794433594,187.8991843445912,178.59830194259595,185.3748028618798,52854700
2020-06-12,180.20120239257812,184.02137920431247,177.74398829683446,182.88875513687523,43373600
2020-06-15,181.35304260253906,183.1575551525556,176.62100106852748,177.1681195252707,32770200
2020-06-16,185.79708862304688,187.7263706057299,183.77181634137804,185.14438681128263,42556700
2020-06-17,186.4402313232422,188.43670996599147,185.91231383303278,187.19850215749418,25687800
2020-06-18,188.4366912841797,188.59986310205517,186.20984487209262,186.20984487209262,23061600
2020-06-19,187.31365966796875,191.28741555293973,186.56498208428334,190.6155272914356,44441100
2020-06-22,192.51605224609375,192.69841043046424,187.39047058382994,187.92798125497254,32818900
2020-06-23,193.80223083496094,195.7603074164586,193.34149487196547,193.9749958365343,30917400
2020-06-24,189.89564514160156,195.08840775103926,188.66704527062345,193.5046700779073,36740600
2020-06-25,192.29527282714844,192.55443498241675,187.62083408877987,189.85727387105254,27803900
2020-06-26,188.4462890625,191.863333440495,187.054517343966,191.70975479189462,54675800
2020-06-29,190.47158813476562,190.5579706443073,185.77794805078412,187.91839767047975,26701600
2020-06-30,195.3379364013672,196.19219736576696,189.79964453653514,189.934022172079,34310300
2020-07-01,196.48019409179688,198.06394652909339,193.66785633797363,194.98283880276514,32061200
2020-07-02,197.97752380371094,199.66685951857852,196.76812499098386,197.4208122291355,29315800
2020-07-06,202.2392120361328,202.6519527438517,199.73401756771054,200.44430769589064,31897600
2020-07-07,199.8876495361328,206.0498504677859,199.6380951982517,201.9993048493179,33600700
2020-07-08,204.28372192382812,204.6964480594897,200.3099659833893,201.63455617889085,33600000
2020-07-09,205.71388244628906,207.69115979383565,202.97831973392456,207.64316463911499,33121700
2020-07-10,205.08998107910156,205.48352085550894,202.60398723586235,205.04198592289438,26177600
2020-07-13,198.75503540039062,207.1344749546449,198.2079169288768,205.86747300760248,38135600
2020-07-14,199.9835968017578,200.46351902624386,193.91737285414357,197.85274095335467,37591800
2020-07-15,199.6860809326172,202.84397813398218,196.79695371623575,201.14504894820973,32179400
2020-07-16,195.7314910888672,197.4400131481872,194.18614083902548,197.15205686543402,29940700
2020-07-17,194.73326110839844,196.80651414276153,193.30308749951638,196.25941038174207,31635300
2020-07-20,203.10313415527344,203.7750224822405,194.8580574662761,196.76815359571623,36884800
2020-07-21,200.36753845214844,205.3491337275746,199.67644924364626,205.0803784404976,37990400
2020-07-22,203.24710083007812,203.77501830690207,200.02202228065076,200.79949408921567,49605700
2020-07-23,194.40689086914062,202.45039214661074,194.03255211484185,198.87017640461835,67457000
2020-07-24,193.2167205810547,194.71407581114096,189.57890135143603,192.37205264774803,39827000
2020-07-27,195.66429138183594,195.7794680257937,192.7943512860252,193.37985696958313,30160900
2020-07-28,193.9077911376953,196.48016738279762,193.63903584779104,195.43394038666563,23251400
2020-07-29,195.8658905029297,196.4321953127748,193.8982061058397,194.3685352414771,19632600
2020-07-30,195.71229553222656,196.24982077645538,191.55618156926076,192.92875222913779,25079600
2020-07-31,196.77772521972656,196.86412235992762,191.01865794030672,196.19221946047625,51044000
2020-08-03,207.84474182128906,208.90057673251002,201.98969858888674,203.02633250734016,78983000
2020-08-04,204.72525024414062,206.1458308108699,201.864917409733,205.56991818694544,49280100
2020-08-05,204.3893280029297,206.36660569552532,203.07434548128583,206.27061536933297,28806400
2020-08-06,207.6623992919922,207.68158564013862,203.05514196721083,203.81341280887844,32656800
2020-08-07,203.94776916503906,207.03846983746,202.46000715938482,206.22261074447047,27820400
2020-08-10,199.8876495361328,203.37189032283186,198.06395054885186,203.1703165008788,36716500
2020-08-11,195.2132110595703,199.31173720046735,194.98284306926817,198.84142269194282,36446500
2020-08-12,200.78988647460938,201.83611353320936,196.52817427157683,197.04648389132086,28013100
2020-08-13,200.31954956054688,202.86314634098838,199.79163214226165,201.02983978206382,22588900
2020-08-14,200.5115203857422,201.17381546778418,199.17733704875383,200.3771427347529,17958900
2020-08-17,201.8361358642578,202.7095980282711,200.53074652832532,201.18344851932522,20184800
2020-08-18,202.9974822998047,203.83254217883,200.80903840258776,202.07602530021023,21336200
2020-08-19,201.76596069335938,204.07516508026322,201.3329894587743,203.4882439502572,27627600
2020-08-20,206.46131896972656,206.86542641303618,201.0058464628428,201.61200028707256,26981500
