loss,val_loss,mae,val_mae
0.6556742428750783,,0.5373025177926808,
0.048708715169066254,,0.16375892683044896,
0.03756857508854879,,0.14326271545755995,
0.03290715752230896,,0.13588434621527956,
0.029109978925559547,,0.12951278612836375,
0.02757548281902468,,0.12255923621929608,
0.02499577483919623,,0.11699948599050333,
0.02433058377969396,,0.11578836644088829,
0.019575888337055734,,0.10278080698553023,
0.019626725403653397,,0.09933025381722294,
