loss,val_loss,mae,val_mae
0.29382325851668917,,0.3472974440289868,
0.019946630754404598,,0.0949974827054474,
0.015729859688629708,,0.08350151052905454,
0.01253536601499137,,0.07642776283125083,
0.013069469279920061,,0.07643236646221743,
0.011201068021667501,,0.07085221281482114,
0.010912693343642685,,0.07018298953771591,
0.010959906322467659,,0.06994367154935996,
0.011090105293422109,,0.06949840026597182,
0.009933430763582388,,0.06688686141537295,
0.010550571634020242,,0.06784603686796295,
0.009724037933887706,,0.06688918371995291,
0.01030147740513914,,0.06797753841512733,
0.0093462880105815,,0.06444713622331619,
0.010112248971644375,,0.06560517781310611,
0.009071045368909837,,0.06370069823331304,
0.008686807040228612,,0.06245103337698513,
0.009615453806084891,,0.0659150477912691,
0.00818251079827961,,0.06197809034751521,
0.009006253179783623,,0.06322007667687204,
0.008367525302391085,,0.061546331147352855,
0.00898058315894256,,0.06306731676061948,
0.008553400987552272,,0.06299491541253197,
0.008330643715129957,,0.06213104741440879,
0.00918003284217169,,0.06309603498213821,
0.008412552177388635,,0.060800403356552124,
0.008200912953664858,,0.06109350555472904,
0.009051783962382211,,0.06341015754474534,
0.008709052285282976,,0.06222698891328441,
0.007795923167011804,,0.058377469786339335,
0.007956578550187663,,0.059936253974835076,
0.008399672689847648,,0.06025194666451878,
0.007570309885260132,,0.057371133317550026,
0.008557796768016285,,0.061224374423424405,
0.006699373234166867,,0.05620959339042505,
0.008352345559332106,,0.05955549867616759,
0.008085848834727787,,0.05993618675404125,
0.008838452564345466,,0.06215245367752181,
0.00750850199514793,,0.05869354589117898,
0.00760458667193436,,0.05941794154544671,
0.00871886286056704,,0.06114080121947659,
0.008400297889278995,,0.060540490307741696,
0.007949837279092107,,0.059532066062092784,
0.008543178780625264,,0.061465291637513374,
0.007121268685700165,,0.05723270753191577,
0.00752120964979339,,0.05792970019910071,
0.007997045019227598,,0.05992937299112479,
0.008400321966554556,,0.061030104756355286,
0.0077683009077898334,,0.05915201910667949,
0.007665845908276323,,0.057761304453015326,
0.00823826869794478,,0.05949641466140747,
0.007104645183102952,,0.057771928277280594,
0.0076906155199847285,,0.059885801457696494,
0.007799429539591074,,0.059458411443564625,
0.007605386835833391,,0.058311693908439745,
0.006850892526563257,,0.0562433616982566,
0.007922987409660385,,0.059142764202422565,
0.008086923587446412,,0.05809759226524168,
0.007174723722144134,,0.05732460026111868,
0.006841129532808231,,0.05550928521487448,
0.008272824263096683,,0.060895921952194634,
0.007597272809491389,,0.05912184649043613,
0.0073898962103865215,,0.057732543018129134,
0.006873913916448752,,0.05598416928615835,
0.007171954470686614,,0.057944529172446996,
0.007002718164585531,,0.05589902396831248,
0.00737185064677356,,0.058219765623410545,
0.00674855200211621,,0.055346990666455695,
0.0066482832538895306,,0.055461777788069516,
0.006741752175407277,,0.05557320469783412,
0.006997161451727152,,0.05537691166003545,
0.0072245553575663105,,0.057125403525100815,
0.007013439164600439,,0.056912332649032275,
0.0070730345918693475,,0.056195237446162435,
0.007456443758888377,,0.0567115883446402,
0.007229097748899626,,0.05738309609393279,
0.007039474864076409,,0.05700347315933969,
0.006772536219149414,,0.05537055904666583,
0.006964597776014772,,0.05665658604767587,
0.007931493817725115,,0.0582133033623298,
0.006736358174950712,,0.05555625955263774,
0.0074309396221198965,,0.05769810891813702,
0.008425722105635537,,0.060218799486756326,
0.006945053660052104,,0.05697314428786437,
0.006703283611891998,,0.05505375456478861,
0.007523156329989433,,0.05687544987433486,
0.007472238689661026,,0.057230584571758905,
0.0068130240594554276,,0.05515865402089225,
0.007046713051386178,,0.05627247364156776,
0.006574499063814679,,0.055302519930733575,
0.007200186535353876,,0.05741337115565936,
0.0073663601962228615,,0.057281488676865895,
0.007530215379988982,,0.05717477090656757,
0.006264722437804772,,0.05451553265253703,
0.006544781006717433,,0.054467131321628885,
0.006447592125429461,,0.055223271374901135,
0.006310263185554908,,0.054066388515962495,
0.00722484363294724,,0.05715571157634258,
0.006988336215727031,,0.055937998741865155,
0.006249171350565221,,0.05448781421615018,
