loss,val_loss,mae,val_mae
0.2861830187695367,,0.3128745245573285,
0.021078647006876193,,0.09909051378349681,
0.014427382493862412,,0.08110195316456176,
0.01545205600252682,,0.08194485343583338,
0.012641942468830027,,0.07539516990328883,
0.013105539773887658,,0.07424395212105342,
0.013013848431080907,,0.0736501982824488,
0.011662295855745509,,0.07015475094482139,
0.009983861598871893,,0.06582244641178257,
0.010438739705912687,,0.06648967091690053,
0.011033563345036173,,0.06677428100790296,
0.01031510784945727,,0.0634569587124573,
0.011267584699953159,,0.06676029172408712,
0.010253967576568107,,0.06449417110819083,
0.00894182668691808,,0.061719249647397265,
0.008756593381474307,,0.06045594074568906,
0.009892491790066873,,0.061758355575275946,
0.007812936108426325,,0.057734757518539064,
0.008284785030000321,,0.058714446621936756,
0.009054974171814027,,0.059712551943548436,
0.00885414449846024,,0.060673052015212864,
0.009064810795729959,,0.06136406417731401,
0.008120881270740059,,0.05822327147637095,
0.0099896682428892,,0.06001763315973701,
0.00842397980223113,,0.05878034563591847,
0.00873621978162491,,0.059740576115283335,
0.008839607502303117,,0.059770762224446286,
0.010407562603007306,,0.06240216618055826,
0.00896113875685362,,0.05871087230823852,
0.00821948074735701,,0.057857852183528,
0.008880707981566397,,0.058080861979460975,
0.007323422114835582,,0.056621174686230145,
0.008974448726563663,,0.05976632204684582,
0.008209086343093397,,0.05724406655836892,
0.009085879686728611,,0.05885114668162315,
0.007732515616066099,,0.057298105087254074,
0.008823257134101549,,0.058673919966587655,
0.007505602593492758,,0.056429032277274915,
0.007968234986957203,,0.05669273460631842,
0.009380705945019784,,0.05924888032969538,
0.00942278436415798,,0.06011818644109663,
0.008225407067604445,,0.05707407390678322,
0.00778912679307613,,0.054648854125004545,
0.008217930289722243,,0.057568697647734,
0.007755700670244111,,0.05678167026285287,
0.007328976984494007,,0.05511241185141134,
0.00776171135577977,,0.05620714444871787,
0.007535623500359009,,0.05592147305935294,
0.006738058658531652,,0.05308078855767355,
0.00870183905187462,,0.057292234582396656,
0.0070437455925947195,,0.05431900161144498,
0.007227812440820284,,0.05459436008727157,
0.006449191453661974,,0.05320009826631336,
0.008648277209191532,,0.058057886231076584,
0.008563935929387399,,0.05798880540980743,
0.00791720775657098,,0.05617752048995469,
0.007139433185559708,,0.0543531756234038,
0.006881487189925143,,0.05411967586030017,
0.0077579155971122145,,0.054521116765809584,
0.007270539205030098,,0.05426269919089564,
0.006921641129468169,,0.05421036907604763,
0.007062940241687082,,0.053742665654191606,
0.007335132778530101,,0.05469473240549093,
0.006954258205471458,,0.053868831432127694,
0.00763753683377917,,0.05559723111954364,
0.0073746269975614905,,0.054789781611371824,
0.0074849370188990625,,0.05505196099261661,
0.008515385340305638,,0.05698252682174955,
0.007528164771968847,,0.055362757336307356,
0.007011367545391505,,0.05398196518257424,
0.007182907895185053,,0.054050356395297,
0.0074924739451239725,,0.05442226678133011,
0.006992959307383868,,0.053829281007523065,
0.0070028241831236165,,0.05411817962406101,
0.008387518295721447,,0.055276018884647025,
0.007174756375376831,,0.054050527594901705,
0.0064966125544262945,,0.05300687892096383,
0.006867842895879441,,0.05382192306793653,
0.007050802782791984,,0.05359013047028374,
0.006268217632608427,,0.05195794483790031,
0.0073209441808093296,,0.05419903891263427,
0.006401538191322278,,0.05216632599195281,
0.006177298402270446,,0.050855759040012466,
0.007361416927549046,,0.05373779389556948,
0.0075811851887380355,,0.055476911120362335,
0.007259457103478221,,0.053820703976920674,
0.006813860873200491,,0.053358015164241684,
0.007257628313439724,,0.053797455688754284,
0.007583946846732563,,0.054642119618890046,
0.0071930906819793715,,0.05401356993140755,
0.006360426845776102,,0.05158871244434472,
0.00673502861844519,,0.052143767066709285,
0.006907193457124407,,0.05335601609568674,
0.007018308471223074,,0.05371383012651087,
0.007338997316904939,,0.05346108878870587,
0.0072364753539479534,,0.05445555773573917,
0.006852418727978327,,0.05323542310641362,
0.007465423180742169,,0.05436324158294515,
0.007362351220633302,,0.05411411048128055,
0.006472358402059219,,0.05182788168991005,
