loss,val_loss,mae,val_mae
0.07408827437887876,,0.1463950741558503,
0.009091699141441869,,0.06539328087073489,
0.009089073139386108,,0.06705885640799235,
0.008515595501730552,,0.06495453937886617,
0.009462101032020142,,0.06926543781390557,
0.010683500968018332,,0.06820883810854493,
0.009870565385939792,,0.06865595842305666,
0.008486991052706845,,0.06083017356025103,
0.007671636258377335,,0.06103357786121659,
0.007727028528908984,,0.06023803081076879,
0.011999851572536266,,0.0736931282788133,
0.007449138049149695,,0.058602378787234045,
0.007699603106653414,,0.06025566103366705,
0.007623097023520715,,0.06062025249673006,
0.007924983045086265,,0.06185226950746698,
0.009422744184774227,,0.0654207808443178,
0.0075582008986459235,,0.05976704585676392,
0.006446476877243139,,0.05539116130855221,
0.007538360752499638,,0.06039430819547329,
0.00841373741068543,,0.06224969336285423,
0.007093851998014053,,0.05732500419402734,
0.007907615055909189,,0.059593845946857564,
0.007205821711417789,,0.05888235189307194,
0.007706968136913836,,0.06151638858211346,
0.0078088806364506195,,0.06260071286501792,
0.007027646405801464,,0.05524300365971449,
0.007070370638617673,,0.05657387780359922,
0.006520526699321822,,0.05581663522678308,
0.008159003923468005,,0.060546325436100744,
0.007517254792709047,,0.061093444243455544,
0.006255021835199724,,0.054030804154582515,
0.006162540720721994,,0.05569831607863307,
0.005902699942593104,,0.053086800512690574,
0.006588979157057997,,0.056315298239963174,
0.006114698380443793,,0.05491117384428015,
0.006145437995049481,,0.05420939535953295,
0.006582591475214427,,0.05729257031224477,
0.006175813667374687,,0.057056919850695595,
0.008069176644009227,,0.062122104761119075,
0.006302602048097656,,0.05599688970221159,
0.00678339073224029,,0.05692609418661167,
0.007770622394626769,,0.05989306301881488,
0.007011605042349309,,0.0594635937983791,
0.0056192138857649974,,0.052408873808020964,
0.005782109979265489,,0.05267116848904735,
0.007102770745778122,,0.05787878703230467,
0.00522538550490609,,0.05178416460656967,
0.005493528512605012,,0.0521033494733274,
0.0063907453769411985,,0.05618841377779459,
0.006180024167033247,,0.05379842473671605,
0.006066244037356228,,0.05452613324786608,
0.006264319679944609,,0.05387818443182951,
0.00667440380083206,,0.05876443252110711,
0.006722725846861393,,0.054621382986601345,
0.005931930830672336,,0.053540775910592996,
0.006412687697985138,,0.0551315862327241,
0.005841732437077623,,0.05321961536239355,
0.005429833271475031,,0.05189324374525593,
0.005345311700157487,,0.050408053784989394,
0.005303580850476208,,0.05185629014307872,
0.006054482642167176,,0.05389450371074371,
0.005219039762428461,,0.051101201691497594,
0.0057108539793914994,,0.05311143721859807,
0.006245799957049223,,0.05538171696930359,
0.005507114812737713,,0.051867309730882064,
0.006597582354562548,,0.056430478974317126,
0.006230887414392036,,0.055500422234241016,
0.005292399914021819,,0.05213892359573107,
0.005174099520678656,,0.05120006918859405,
0.007019791978400929,,0.0574666577606247,
0.005539033522393602,,0.05272101717165265,
0.005657070454057807,,0.051151151064401254,
0.005570111662307635,,0.052310916380240366,
0.005856714133794109,,0.0536547684445022,
0.0058879089446213,,0.05276960985830579,
0.005226539492678757,,0.0519166534814315,
0.005190955657431355,,0.04972075441708931,
0.004977918035598496,,0.050115307255719714,
0.004941879168305045,,0.04926655470178677,
0.0051043830757500986,,0.050647430265179046,
0.0056924744944225475,,0.053187172215145365,
0.005216265077857922,,0.05008256428230267,
0.004885259981025369,,0.048652185568920314,
0.005450994547199792,,0.052977560577579796,
0.005265999639493366,,0.05107733896240974,
0.007119156658285273,,0.05636176890813005,
0.005299417484097947,,0.050444843128132515,
0.004833125851851387,,0.048952268006709904,
0.0059106750510788215,,0.05313842275585884,
0.005121823862935297,,0.051061216598519914,
0.005217589436095948,,0.05038183410532582,
0.005984168007928066,,0.05208254341656963,
0.004557055779374563,,0.04752561252994033,
0.0048022675275719035,,0.04869042273658591,
0.005500958672760485,,0.05277259041292545,
0.004982301834761762,,0.049602720922288984,
0.005413170716238733,,0.052104839673027016,
0.004928272069754222,,0.049392201424313664,
0.005106641981117905,,0.050236867585529886,
0.005328762729708941,,0.05240201184717126,
