loss,val_loss,mae,val_mae
0.1625293196978955,,0.22946087686488262,
0.013352259635352172,,0.0810791176194564,
0.010956705667269535,,0.07233299744816926,
0.010848715967044998,,0.07107737144598594,
0.010157614328468649,,0.06676044744940904,
0.008669178455303878,,0.06477856607391284,
0.009015834860455913,,0.06632227254792666,
0.00921596202832193,,0.06388554483270034,
0.010569442179985344,,0.0696562744008425,
0.007807386071922688,,0.060319373240837686,
0.008070124083389647,,0.06133435102991569,
0.008865542754602548,,0.06437495465462025,
0.008780656815267717,,0.06403138139882149,
0.007340208845189176,,0.059253947427257515,
0.00765963873336426,,0.06179065534319633,
0.006658825709914358,,0.056977049041634954,
0.008852041854809683,,0.06321388139174534,
0.006941531922142857,,0.057568190953670405,
0.00832749624700787,,0.061510342913560376,
0.008710702564806128,,0.06263894391938662,
0.00821662601083517,,0.06159798409312199,
0.007435620923598225,,0.05851300079853107,
0.008973092037754564,,0.06462309585931973,
0.007604634204210761,,0.05847796936256763,
0.008268423757563608,,0.06330278959984963,
0.007053881561240325,,0.057293992871657394,
0.006823118396986945,,0.05732773731534298,
0.008153641121820189,,0.0608319538908127,
0.007273304828394873,,0.05745587130196583,
0.007442665044576502,,0.05733161156949324,
0.007257591258400144,,0.05831968564635668,
0.006953002261117292,,0.057782612120111786,
0.007408031596778295,,0.0582579540518614,
0.007444566864974032,,0.0591035161453944,
0.00620932938853422,,0.055400427287587754,
0.006948533727644155,,0.05734296357975556,
0.006547975413596783,,0.05512523851715601,
0.006098738790919574,,0.054273474077956796,
0.007576903741723165,,0.05798689187623751,
0.0076565387157293465,,0.058512004474416755,
0.007138628891716974,,0.05618537890796478,
0.006692704084950189,,0.05458810209081723,
0.007280156810361988,,0.0582298467365595,
0.007665278667655702,,0.05876861101923845,
0.007282492459918826,,0.058430436377724014,
0.006908491668768992,,0.058270566595288426,
0.006278333063117969,,0.0541188498147023,
0.006363548150357719,,0.05532017364524878,
0.007708259114923959,,0.05905420352251102,
0.006486525747160881,,0.0544987177141966,
