loss,val_loss,mae,val_mae
0.45798682401126084,,0.5191902082074772,
0.0341845283115452,,0.14584742066535084,
0.019492878354239192,,0.10470132048834455,
0.01710915214974772,,0.0961776469241489,
0.014862584635954012,,0.08942669135603037,
0.014459871001202952,,0.08730016628449613,
0.014668079990554939,,0.08934862302108244,
0.012299320694397797,,0.08243941549550403,
0.011788981619545004,,0.0813380246812647,
0.011101438011974097,,0.0783598160201853,
0.011256765125488693,,0.07757933566516095,
0.01198908392001282,,0.0816602924330668,
0.011075282401659272,,0.07750452905893326,
0.01095910675146363,,0.07745652320710096,
0.010498752123252911,,0.07673282006924803,
0.01106458039615642,,0.07744997502727942,
0.010929594936103307,,0.07808150523765521,
0.010698104666715318,,0.07663362391970374,
0.010561364110220562,,0.07731186673045158,
0.010721994936466217,,0.07771795046600428,
0.009801877857270566,,0.07476977854967118,
0.010591041165488688,,0.07718984762376005,
0.010695889414372769,,0.07752538452094251,
0.009997208801690827,,0.0747429682449861,
0.008915502434088425,,0.07083085795695132,
0.009063704176382584,,0.07195541289719669,
0.010280752783133226,,0.07562137279998173,
0.010129609323022041,,0.07553839101032778,
0.009889763737605377,,0.07453086836771532,
0.009263209439814091,,0.07217279835180802,
0.009435761491344733,,0.07333333153616298,
0.00939815966412425,,0.07372209084304897,
0.009580450308170509,,0.07269898456605998,
0.009067999630827795,,0.07140546325932849,
0.009592661811885509,,0.07275805588472974,
0.009260910216041586,,0.07240405448458412,
0.008791785852306269,,0.07073555175553668,
0.008414762310514396,,0.06861078102480281,
0.009035339629785581,,0.07229311344298449,
0.008635579794645309,,0.07054252617738464,
0.009309339624914256,,0.07265294885093515,
0.008266836222769185,,0.0681754432618618,
0.008192343319850888,,0.06871673593466932,
0.009181424425068226,,0.0729144035415216,
0.009055100957101042,,0.07112627564506098,
0.008255863579159433,,0.06829839633269744,
0.008093514352698217,,0.06852865408767353,
0.008466638332571495,,0.06951502757993612,
0.007821781484579498,,0.06733979779210958,
0.00831377636641264,,0.06877751499414445,
0.008535690715705807,,0.06992883668704467,
0.008540736960077828,,0.06881587715311484,
0.008790664133531126,,0.07154942669651725,
0.008036995865404606,,0.06761213141408834,
0.007699932242659005,,0.06589535474777222,
0.008264942386780274,,0.06808830005201426,
0.008210006584836678,,0.06828619153662162,
0.008031869484958324,,0.06781744760545817,
0.007339026694270698,,0.06496378122405573,
0.007345560506324876,,0.06521908769553358,
0.008417146356607026,,0.06892481012777849,
0.007908377931876615,,0.06859650496732105,
0.008977457830174403,,0.07098482914946296,
0.008632673848081718,,0.06974912319671024,
0.007077885114333846,,0.06385150484063408,
0.008110105233605612,,0.06674940139055252,
0.007625516347417777,,0.06469667140733112,
0.008227789198810403,,0.06901916617696935,
0.0077153351073237985,,0.06637989323247563,
0.007940431243994019,,0.0671284785324877,
0.008091067370365966,,0.06741090593012897,
0.007972116260366006,,0.0668430439450524,
0.008483741246163846,,0.06924945332787254,
0.007949186853048476,,0.0679914916780862,
0.008012824010273272,,0.06727424670349468,
0.007544848445633596,,0.06526030708443034,
0.00713312553495846,,0.06420747292312709,
0.00725705182095143,,0.06508970782160758,
0.007503037226640365,,0.06529853960329836,
0.006976848883046345,,0.06351162229071963,
0.008004601215097037,,0.06822161281650717,
0.007054662065241825,,0.0647166214206002,
0.007239459958774122,,0.06428848220543427,
0.008181443277069114,,0.06868622553619472,
0.00800451323898001,,0.06764449836178259,
0.007526787340810353,,0.06529922207648103,
0.00806785535321317,,0.06710479394956069,
0.007504563164812597,,0.06639329526912083,
0.007324827966195616,,0.06542396985671738,
0.00828288977288387,,0.06906026527285576,
0.007598469330167229,,0.06481116576628251,
0.007416073029691523,,0.06479529982263392,
0.0072397446725517515,,0.064623228054155,
0.006835464726794849,,0.06262596913359382,
0.0075583396267823195,,0.06408536251295696,
0.007686235442418944,,0.06622359224341133,
0.0075690537394786424,,0.06530126604166898,
0.006696883694861423,,0.06231620765545152,
0.006777063994245096,,0.06218626587228342,
0.006952004033056173,,0.06342135911638086,
