Date,Close,High,Low,Open,Volume,Return,Close_MA_5,Close_STD_5,Volume_MA_5,Momentum_5,Close_MA_10,Close_STD_10,Volume_MA_10,Momentum_10,Close_MA_20,Close_STD_20,Volume_MA_20,Momentum_20,Close_MA_50,Close_STD_50,Volume_MA_50,Momentum_50,HL_PCT,OC_PCT,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_4,Close_Lag_5,RSI
2010-03-17,22.366384506225582,22.54755122829001,22.192767957335327,22.26825385156656,50385700,0.008852387454379995,22.15351676940918,0.12947423207750422,38334220.0,0.022782465335818403,21.917999267578125,0.2748359172494896,42514100.0,0.04111019180997655,21.777596378326415,0.26383149063114353,45953290.0,0.03637640640596218,21.937316207885743,0.7001880995500842,60127950.0,-0.03817271938517486,1.5862343368725131,-0.43874169574304256,22.17012596130371,22.109731674194336,22.094640731811523,22.026700973510746,21.868173599243164,73.09427659786633
2010-03-18,22.35128593444824,22.434319112852748,22.268251316270216,22.366381959756826,43845200,-0.0006750564344961685,22.21843376159668,0.13135222139896607,40033320.0,0.014735977091069552,21.991975402832033,0.2826263629981044,42609560.0,0.03422994753263753,21.80175199508667,0.2930582527827299,46002725.0,0.02209202945150368,21.919110794067382,0.6764868998751649,60009862.0,-0.03913197665909174,0.7429898980737593,0.0675398514110578,22.366384506225582,22.17012596130371,22.109731674194336,22.094640731811523,22.026700973510746,71.5595628453304
2010-03-19,22.33618927001953,22.57019422808603,22.155024001860927,22.46451484827024,81332100,-0.0006754271084439267,22.266743469238282,0.11820123787869437,49959700.0,0.01093244923689718,22.067461013793945,0.2607200094664773,45142590.0,0.03497726966210912,21.832700729370117,0.3154862408298469,47846740.0,0.028501568802243193,21.90345832824707,0.6569333812178418,60472856.0,-0.03385222700990598,1.8587334715253387,0.5745186732588856,22.35128593444824,22.366384506225582,22.17012596130371,22.109731674194336,22.094640731811523,65.40523412328263
2010-03-22,22.343730926513672,22.419216790949918,22.18521046722025,22.26824506207743,37718200,0.0003376429346551024,22.31354331970215,0.08094653377666826,50000940.0,0.010583541029240529,22.140681648254393,0.217717638664871,44972960.0,0.033880365164862924,21.865536499023438,0.3332032512014406,47897295.0,0.03028150148431319,21.892765350341797,0.644983197913887,60216026.0,-0.023369176463918673,1.0473019232969187,-0.3378391222330225,22.33618927001953,22.35128593444824,22.366384506225582,22.17012596130371,22.109731674194336,93.8462495359422
2010-03-23,22.55510139465332,22.570198863377197,22.20031951828542,22.33619385725257,42026600,0.009459945110994461,22.39053840637207,0.09266864808204488,51061560.0,0.017364602890464154,22.22220649719238,0.2030943313214957,44148460.0,0.037500184243754564,21.924038219451905,0.34684013397438074,47385315.0,0.05471268382421801,21.88314395904541,0.6310154926143694,60032610.0,-0.020883226021619516,1.6398921850090113,-0.9705455700263063,22.343730926513672,22.33618927001953,22.35128593444824,22.366384506225582,22.17012596130371,94.93684651576383
2010-03-24,22.381481170654297,22.53245295370445,22.34373894477857,22.43432086278976,33987700,-0.007697603347515014,22.393557739257812,0.09192789854092404,47781960.0,0.0006749711570286365,22.273537254333498,0.16496007234870919,43058090.0,0.023472813999834807,21.96253604888916,0.35300299049716805,46926405.0,0.035627129674582925,21.87591083526611,0.6229780758665954,59337270.0,-0.015901772180603846,0.8431703312527665,0.23608666349010637,22.55510139465332,22.343730926513672,22.33618927001953,22.35128593444824,22.366384506225582,81.0975374892345
2010-03-25,22.653234481811523,23.07595354595445,22.49471393289922,22.51736013696496,73168700,0.012141882348409405,22.453947448730467,0.14248988930016268,53646660.0,0.013509224849471257,22.336190605163573,0.17916281873243503,46839990.0,0.028444273568440703,22.015753936767577,0.3733497920492145,48148075.0,0.049301210580036336,21.87711811065674,0.6244525794980864,59482402.0,0.002671806088742734,2.5658129020026426,-0.5998010789834795,22.381481170654297,22.55510139465332,22.343730926513672,22.33618927001953,22.35128593444824,86.22433128228549
2010-03-26,22.389036178588867,22.796659243201518,22.33619647164442,22.71362459527508,55595500,-0.011662718780171666,22.464516830444335,0.13323043890202263,48499340.0,0.0023659769323440827,22.365630149841305,0.15799904569026246,49229520.0,0.01332429209194963,22.053119564056395,0.3713367346116847,48909320.0,0.034531101055339075,21.868833923339842,0.6145850910807019,59557042.0,-0.018164491762263202,2.0566440104172408,1.4497650282803254,22.653234481811523,22.381481170654297,22.55510139465332,22.343730926513672,22.33618927001953,72.68730214562092
2010-03-29,22.33618927001953,22.509805805366494,22.30599433877298,22.426771184212047,33336000,-0.002360392298614178,22.46300849914551,0.13497106380610052,47622900.0,-0.000337528970382972,22.388275909423825,0.1312028612691272,48811920.0,0.010242439807151005,22.07463264465332,0.37480768314060353,48385850.0,0.019641332640836895,21.85032657623291,0.5850108192831486,58959200.0,-0.039780972969693185,0.912471971515201,0.4055388011691777,22.389036178588867,22.653234481811523,22.381481170654297,22.55510139465332,22.343730926513672,68.20254443919173
2010-03-30,22.472068786621094,22.54000595788956,22.26825727281569,22.36638794255131,34954800,0.006083379530811284,22.44640197753906,0.1255894669813145,46208540.0,-0.003681322756186267,22.418470191955564,0.1081370615237811,48635050.0,0.013619355426505164,22.12407579421997,0.3575068976510924,45477395.0,0.046029582398260604,21.836039352416993,0.5598984987193898,58060032.0,-0.030809451540908528,1.2092731098956837,-0.4702764354864476,22.33618927001953,22.389036178588867,22.653234481811523,22.381481170654297,22.55510139465332,68.34859992790729
