Date,Close,High,Low,Open,Volume,Return,Close_MA_5,Close_STD_5,Volume_MA_5,Momentum_5,Close_MA_10,Close_STD_10,Volume_MA_10,Momentum_10,Close_MA_20,Close_STD_20,Volume_MA_20,Momentum_20,Close_MA_50,Close_STD_50,Volume_MA_50,Momentum_50,HL_PCT,OC_PCT,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_4,Close_Lag_5,RSI
2010-03-17,0.4149428606033325,0.4204448767088826,0.4094408718265366,0.4094408718265366,651168000,0.019144125679860124,0.40100446343421936,0.00960034547832181,547214400.0,0.02899387030831746,0.39740525186061854,0.009638939712588024,561496400.0,0.0883943867904029,0.3884530246257782,0.011878115231523207,574946000.0,0.014573963991267203,0.3908670300245285,0.017895806916394495,641367840.0,-0.021092341427074057,2.651932573643035,-1.3259629937471276,0.4071483612060547,0.3933933973312378,0.3954566121101379,0.3940810859203338,0.403251051902771,71.14436484216692
2010-03-18,0.4002708494663238,0.4156305923095441,0.3966028389386506,0.4156305923095441,740964000,-0.03535911213335596,0.4022424161434174,0.008854503542203766,587275200.0,0.015706827267628176,0.39923924803733823,0.007967313172646996,579853200.0,0.048019058834655626,0.3893585607409477,0.012062039890281156,536218800.0,0.04739040265095218,0.39027097940444944,0.01703912990136807,641614160.0,-0.0692963860524538,4.753719486758262,3.8373373588656876,0.4149428606033325,0.4071483612060547,0.3933933973312378,0.3954566121101379,0.3940810859203338,64.1255946528824
2010-03-19,0.3954566121101379,0.4073776060266445,0.3904130905084871,0.4062313560860428,584612000,-0.01202744931989097,0.4022424161434174,0.008854503542203766,600127200.0,0.0,0.39942263960838315,0.007843816179325022,575031200.0,0.004659070036416191,0.3901265487074852,0.011929561261136777,539922000.0,0.04041011973246822,0.3895236247777939,0.015917158301052767,640323040.0,-0.08633463412786802,4.28985506845759,2.724633662947603,0.4002708494663238,0.4149428606033325,0.4071483612060547,0.3933933973312378,0.3954566121101379,54.97517883816071
2010-03-22,0.4018755853176117,0.4034803296412197,0.3904130594934423,0.3904130594934423,435336000,0.016231801443962413,0.40393885374069216,0.007433856001847381,615413600.0,0.021561592146478903,0.40082105696201326,0.006726573230261284,574633600.0,0.03605177405728388,0.39118109494447706,0.011992326138213015,538784600.0,0.055388062922061776,0.3890742939710617,0.015215854049185372,638073920.0,-0.05294440259017785,3.2515710396913144,-2.8522573261349775,0.3954566121101379,0.4002708494663238,0.4149428606033325,0.4071483612060547,0.3933933973312378,58.0419082435586
2010-03-23,0.410128653049469,0.4121918921383392,0.402104875641486,0.4048558975316543,493612000,0.020536375020977493,0.404534912109375,0.007862650787793203,581138400.0,0.007319916097871859,0.40160050690174104,0.007344593991097482,540911600.0,0.019373198438470185,0.39310679882764815,0.011775300643158276,538977000.0,0.1036398468047488,0.3887716859579086,0.014620337475113534,638382800.0,-0.03557925581068089,2.4594761721357945,-1.2856345145869892,0.4018755853176117,0.3954566121101379,0.4002708494663238,0.4149428606033325,0.4071483612060547,64.18921451166537
2010-03-24,0.3963735401630401,0.4078360651347063,0.3956857848387152,0.4066898153704147,436252000,-0.0335385318342285,0.40082104802131646,0.0058438809346581565,538155200.0,-0.04475151208359718,0.40091275572776786,0.007493363091286064,542684800.0,-0.01705516131273266,0.39395502358675,0.011339613455698514,538496200.0,0.04471294347473109,0.38831318378448487,0.01398931125434511,635975600.0,-0.054674892788056484,3.065361096251119,2.602664951634061,0.410128653049469,0.4018755853176117,0.3954566121101379,0.4002708494663238,0.4149428606033325,56.28737962427903
2010-03-25,0.3975197374820709,0.4046264960145757,0.3966027487231171,0.402104735934333,495184000,0.0028917099727678863,0.4002708256244659,0.006035022512602654,488999200.0,-0.006873126004356522,0.40125662088394165,0.007218901438139527,538137200.0,0.008725746260332512,0.3950324952602386,0.010536123265896022,534406800.0,0.05731684986766239,0.3881618767976761,0.01384436807944097,633330640.0,-0.01867595126688426,2.018452553395651,1.153401459083239,0.3963735401630401,0.410128653049469,0.4018755853176117,0.3954566121101379,0.4002708494663238,51.86803271639382
2010-03-26,0.3975197374820709,0.4050849903940526,0.394310249496986,0.4009584863212674,344676000,0.0,0.40068345069885253,0.005683892237193351,441012000.0,0.005217071377120908,0.4014629334211349,0.0070625096964739825,520569600.0,0.005217071377120908,0.3963392153382301,0.008950259795929085,531970800.0,0.07037004165749172,0.38790052831172944,0.013532214660258677,630046800.0,-0.031826188234189146,2.7104920538826223,0.8650510943124119,0.3975197374820709,0.3963735401630401,0.410128653049469,0.4018755853176117,0.3954566121101379,54.88363698257617
2010-03-29,0.4025633037090301,0.4034802925729177,0.3945395281706415,0.4000415433402152,394456000,0.012687586933181283,0.40082099437713625,0.005728101669173602,432836000.0,0.0017112718874794375,0.4023799240589142,0.006468694464553311,524124800.0,0.02330976178044808,0.39715305417776103,0.008725256492459288,523900200.0,0.04213653766406611,0.38786843061447146,0.013494692490962685,625765440.0,-0.003970834192988826,2.2209586218863415,-0.6264257933051984,0.3975197374820709,0.3975197374820709,0.3963735401630401,0.410128653049469,0.4018755853176117,50.12847869131863
2010-03-30,0.4041681885719299,0.4092116837363982,0.3972906877125388,0.4071484444100846,324104000,0.003986664577007248,0.3996289014816284,0.003489640618637097,398934400.0,-0.014533157908428795,0.4020819067955017,0.006290803048287121,490036400.0,-0.0073196233070838,0.3980585917830467,0.008448516928091274,513173000.0,0.04691206643107293,0.3881068527698517,0.013677701816181779,615883680.0,0.030391832986010447,2.949513682900318,0.7373801111574378,0.4025633037090301,0.3975197374820709,0.3975197374820709,0.3963735401630401,0.410128653049469,50.51027886755032
