Date,Close,High,Low,Open,Volume,Return,Close_SMA_5,Close_STD_5,Volume_SMA_5,Momentum_5,Close_SMA_10,Close_STD_10,Volume_SMA_10,Momentum_10,Close_SMA_20,Close_STD_20,Volume_SMA_20,Momentum_20,Close_SMA_50,Close_STD_50,Volume_SMA_50,Momentum_50,Close_EMA_5,Close_EMA_10,Close_EMA_20,HL_PCT,OC_PCT,TrueRange,ATR_14,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_4,Close_Lag_5,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Width,Volume_Change,Volume_MA_Ratio,DayOfWeek,Month,DayOfMonth,Quarter,DayOfWeek_0,DayOfWeek_1,DayOfWeek_2,DayOfWeek_3,DayOfWeek_4
2010-03-17,6.744576930999756,6.814694606763891,6.718997592087978,6.768049669941151,450956800,-0.0014704312643802897,6.768110466003418,0.03425971668334254,442678320.0,-0.0032022905397895984,6.684119081497192,0.14241806853603692,542542000.0,0.0706540378910201,6.406385016441345,0.3136384126029216,517560960.0,0.1064924001220362,6.234177503585816,0.29246878261362586,647309152.0,0.04724088689831896,6.7382107094291195,6.6524615648764645,6.490879425575705,1.4188734987374223,0.3480238891413421,0.0956970146759133,0.11214152109376167,6.754508972167969,6.73615312576294,6.81920862197876,6.786104679107666,6.766244411468506,88.69870532506594,0.18279073197097073,0.14248927224618352,0.040301459724787214,6.406385016441345,7.033661841647189,5.779108191235502,0.1958286377094103,0.009059582732911409,0.8713114683147662,2,3,17,1,0,0,1,0,0
2010-03-18,6.76052713394165,6.771059732987713,6.699135991573257,6.743974873687527,342109600,0.002364893025177617,6.762994956970215,0.03277874999700884,429960160.0,-0.003769105602623668,6.726069784164428,0.07678890691672058,540148840.0,0.0661576559568775,6.439066696166992,0.31484095183810273,513525180.0,0.10703209255127866,6.240358724594116,0.30031550358957304,642113248.0,0.0479055530035577,6.745649517599964,6.672109850161044,6.516560159705795,1.0638777123363408,-0.2448368289363322,0.07192374141445601,0.11046489716027276,6.744576930999756,6.754508972167969,6.73615312576294,6.81920862197876,6.786104679107666,87.8070649768274,0.18091566497214995,0.15017455079137682,0.030741114180773133,6.439066696166992,7.068748599843198,5.809384792490786,0.1955817305172623,-0.24136946155374528,0.6661982962549178,3,3,18,1,0,0,0,1,0
2010-03-19,6.688302516937256,6.778282430330894,6.657606744547779,6.764740402337453,559445600,-0.010683281876317952,6.736813735961914,0.02867703176072476,458584560.0,-0.01919667109458789,6.736000633239746,0.062110306394293976,506131360.0,0.015071874455877543,6.470033001899719,0.3068811788783159,520723980.0,0.10204786995408233,6.24714786529541,0.306589545668164,642258960.0,0.05346752193511817,6.726533850712395,6.675053971393082,6.53291657468022,1.8042797178734002,1.142859271192175,0.12067568578311505,0.10859486723711223,6.76052713394165,6.744576930999756,6.754508972167969,6.73615312576294,6.81920862197876,77.03946058981516,0.17162337049725718,0.1544643147325529,0.01715905576470428,6.470033001899719,7.083795359656351,5.856270644143088,0.18972464516840024,0.6352817927354275,1.0743611231424373,4,3,19,1,0,0,0,0,1
2010-03-22,6.763535022735596,6.801152472516573,6.625104543286528,6.634734713289417,456419600,0.01124837066024198,6.742290115356445,0.03103677539252664,451167920.0,0.004064916052447076,6.753063583374024,0.03665105780058225,508784360.0,0.025880774536979345,6.506641745567322,0.29524750219424023,524016780.0,0.12139465314915499,6.255676383972168,0.3149598684903572,641844728.0,0.06729029402144393,6.738867574720128,6.691141435273538,6.55488023639978,2.6028981684616124,-1.9043341834294818,0.17604792923004453,0.11452762417733561,6.688302516937256,6.76052713394165,6.744576930999756,6.754508972167969,6.73615312576294,79.57598693712022,0.16838871437124237,0.1572491946602908,0.011139519710951562,6.506641745567322,7.097136749955802,5.916146741178841,0.18150530718577146,-0.1841573157425852,0.871001878985631,0,3,22,1,1,0,0,0,0
2010-03-23,6.872174263000488,6.884813864251339,6.743975003927867,6.790319404928508,602431200,0.016062493932492705,6.765823173522949,0.06671711347391193,482272560.0,0.017420258277450085,6.769133567810059,0.04940192497507465,477001560.0,0.023944044830749966,6.553738307952881,0.2727315495955501,525383600.0,0.1588351852163059,6.26553505897522,0.32641303765710833,644941136.0,0.07727154183320262,6.783303137480249,6.724056494860256,6.585098715123657,2.049407580971037,-1.191105681249728,0.14083886032347248,0.12043894520901219,6.763535022735596,6.688302516937256,6.76052713394165,6.744576930999756,6.754508972167969,81.70623210420973,0.1726018580614923,0.1603197273405311,0.01228213072096121,6.553738307952881,7.0992014071439815,6.008275208761781,0.16645861447631735,0.319906507082518,1.1466501809344638,1,3,23,1,0,1,0,0,0
2010-03-24,6.9025702476501465,6.927548109651042,6.846595664902845,6.850508324880401,597780400,0.004423052077318301,6.797421836853028,0.08812019456532089,511637280.0,0.023425237530350307,6.7827661514282225,0.0648960524929451,477157800.0,0.02014793257402503,6.596937799453736,0.2546658919185307,532244300.0,0.143078301564749,6.277127122879028,0.33856011695786076,647652152.0,0.09166633170497973,6.823058840870216,6.756513540822054,6.615334099173799,1.1727869741819026,-0.7542396658327196,0.0809524447481964,0.12129878455975739,6.872174263000488,6.763535022735596,6.688302516937256,6.76052713394165,6.744576930999756,81.47792747377059,0.17636053228588988,0.16352788832960288,0.012832643956286999,6.596937799453736,7.106269583290797,6.087606015616674,0.15441460851100855,-0.007720051683910101,1.123131614561208,2,3,24,1,0,0,1,0,0
2010-03-25,6.820714473724365,6.950719394674128,6.808676757825542,6.949214278393854,542284400,-0.011858738265452251,6.80945930480957,0.08590328779563282,551672240.0,0.008902758407778766,6.786227130889893,0.06600725908917413,490816200.0,0.005100097368561318,6.6340282440185545,0.22785547290670718,526102220.0,0.12203000708560108,6.288520584106445,0.3471411194165764,646608648.0,0.09113250477673085,6.8222773851549325,6.768186437713382,6.634894134845281,2.0825184428373484,1.8839639918151165,0.1420426368485863,0.11212009902824878,6.9025702476501465,6.872174263000488,6.763535022735596,6.688302516937256,6.76052713394165,65.96186781112726,0.17076575055553,0.1649754607747883,0.0057902897807416975,6.6340282440185545,7.089739189831969,6.17831729820514,0.13738589256815337,-0.09283676748183778,1.0307586232956782,3,3,25,1,0,0,0,1,0
2010-03-26,6.948611259460449,6.980209049509128,6.87789090364488,6.889928616188539,640875200,0.018751229981666118,6.861521053314209,0.0718499658406658,567958160.0,0.03892000128044382,6.7991673946380615,0.08354569373212649,513271360.0,0.01897619572227427,6.673571276664734,0.20866660277499455,532772940.0,0.12843336852324483,6.300708503723144,0.35943729722282614,647308312.0,0.0961311383271235,6.864388676590105,6.800990950758303,6.664771956237201,1.472497770327031,-0.8445233310759014,0.15949457578476256,0.11955743449787855,6.820714473724365,6.9025702476501465,6.872174263000488,6.763535022735596,6.688302516937256,70.9277670266804,0.17463891871091253,0.16690815236201315,0.007730766348899382,6.673571276664734,7.0909044822147225,6.256238071114745,0.1250704272865908,0.1818064469492391,1.202904937326584,4,3,26,1,0,0,0,0,1
2010-03-29,6.9934515953063965,7.037990340013547,6.970280197857038,7.011809513625473,540744400,0.006453136342157162,6.907504367828369,0.06686133041317299,584823120.0,0.03399355097562706,6.824897241592407,0.09998569274049385,517995520.0,0.03819664795911448,6.708780884742737,0.1996215850034261,532305480.0,0.11196742143940952,6.31452748298645,0.372550638216847,649465320.0,0.10963088847303681,6.907409649495536,6.835983795221592,6.696074779005697,0.9681934769084823,0.26250154260590747,0.08937908055309762,0.11065842898041975,6.948611259460449,6.820714473724365,6.9025702476501465,6.872174263000488,6.763535022735596,68.16598643300956,0.17926027190627813,0.16937857627086617,0.009881695635411969,6.708780884742737,7.108024054749589,6.309537714735884,0.11902107905024006,-0.15624071582111465,1.015853528316109,0,3,29,1,1,0,0,0,0
2010-03-30,7.097575664520264,7.146628956078067,7.049425603467366,7.120145980526751,527310000,0.014888795295837864,6.952584648132325,0.10319819908318563,569798880.0,0.03279913938348855,6.859203910827636,0.12806412763961894,526035720.0,0.05079076714027697,6.749407267570495,0.1913564512236081,530343660.0,0.12927946700255166,6.332535467147827,0.38819529432453703,648130168.0,0.14529184611671164,6.970798321170446,6.883545953275895,6.734312958578513,1.369528937840089,0.3180003577744625,0.15317736077167066,0.11631178785343353,6.9934515953063965,6.948611259460449,6.820714473724365,6.9025702476501465,6.872174263000488,70.06931888419706,0.1891443316757604,0.17333172735184502,0.015812604323915375,6.749407267570495,7.1321201700177115,6.366694365123279,0.11340637400444703,-0.024844270231924703,0.994279822257138,1,3,30,1,0,1,0,0,0
